,location,date,new_cases,population,percentPositive
988,Cape Verde,2021-10,639.0,561901.0,0.11372110033618021
989,Cape Verde,2021-11,155.0,561901.0,0.027584930441483465
990,Cape Verde,2021-12,3362.0,561901.0,0.5983260396404348
991,Cape Verde,2022-01,13963.0,561901.0,2.484957314544733
992,Cape Verde,2022-02,191.0,561901.0,0.033991752995634464
993,Cape Verde,2022-03,6.0,561901.0,0.0010678037590251663
994,Cayman Islands,2020-03,14.0,66498.0,0.0210532647598424
995,Cayman Islands,2020-04,59.0,66498.0,0.0887244729164787
996,Cayman Islands,2020-05,68.0,66498.0,0.10225871454780594
997,Cayman Islands,2020-06,59.0,66498.0,0.0887244729164787
998,Cayman Islands,2020-07,3.0,66498.0,0.004511413877109086
999,Cayman Islands,2020-08,2.0,66498.0,0.003007609251406057
1000,Cayman Islands,2020-09,6.0,66498.0,0.009022827754218171
1001,Cayman Islands,2020-10,29.0,66498.0,0.043610334145387834
1002,Cayman Islands,2020-11,34.0,66498.0,0.05112935727390297
1003,Cayman Islands,2020-12,64.0,66498.0,0.09624349604499383
1004,Cayman Islands,2021-01,52.0,66498.0,0.07819784053655748
1005,Cayman Islands,2021-02,54.0,66498.0,0.08120544978796355
1006,Cayman Islands,2021-03,56.0,66498.0,0.0842130590393696
1007,Cayman Islands,2021-04,43.0,66498.0,0.06466359890523023
1008,Cayman Islands,2021-05,41.0,66498.0,0.06165598965382418
1009,Cayman Islands,2021-06,30.0,66498.0,0.045114138771090856
1010,Cayman Islands,2021-07,29.0,66498.0,0.043610334145387834
1011,Cayman Islands,2021-08,37.0,66498.0,0.05564077115101206
1012,Cayman Islands,2021-09,160.0,66498.0,0.2406087401124846
1013,Cayman Islands,2021-10,810.0,66498.0,1.2180817468194531
1014,Cayman Islands,2021-11,5424.0,66498.0,8.156636289813228
1015,Cayman Islands,2021-12,1744.0,66498.0,2.622635267226082
1016,Cayman Islands,2022-01,4970.0,66498.0,7.473908989744052
1017,Cayman Islands,2022-02,5585.0,66498.0,8.398748834551414
1018,Cayman Islands,2022-03,0.0,66498.0,0.0
1019,Central African Republic,2020-03,3.0,4919987.0,6.097577087093929e-05
1020,Central African Republic,2020-04,47.0,4919987.0,0.0009552870769780489
1021,Central African Republic,2020-05,961.0,4919987.0,0.019532571935657553
1022,Central African Republic,2020-06,2734.0,4919987.0,0.055569252520382674
1023,Central African Republic,2020-07,863.0,4919987.0,0.017540696753873538
1024,Central African Republic,2020-08,103.0,4919987.0,0.0020935014665689157
1025,Central African Republic,2020-09,118.0,4919987.0,0.002398380320923612
1026,Central African Republic,2020-10,37.0,4919987.0,0.0007520345074082512
1027,Central African Republic,2020-11,47.0,4919987.0,0.0009552870769780489
1028,Central African Republic,2020-12,50.0,4919987.0,0.0010162628478489883
1029,Central African Republic,2021-01,18.0,4919987.0,0.0003658546252256358
1030,Central African Republic,2021-02,23.0,4919987.0,0.0004674809100105346
1031,Central African Republic,2021-03,157.0,4919987.0,0.0031910653422458227
1032,Central African Republic,2021-04,1250.0,4919987.0,0.025406571196224706
1033,Central African Republic,2021-05,680.0,4919987.0,0.01382117473074624
1034,Central African Republic,2021-06,50.0,4919987.0,0.0010162628478489883
1035,Central African Republic,2021-07,10.0,4919987.0,0.00020325256956979764
1036,Central African Republic,2021-08,4145.0,4919987.0,0.08424819008668112
1037,Central African Republic,2021-09,75.0,4919987.0,0.0015243942717734823
1038,Central African Republic,2021-10,147.0,4919987.0,0.0029878127726760254
1039,Central African Republic,2021-11,190.0,4919987.0,0.0038617988218261554
1040,Central African Republic,2021-12,455.0,4919987.0,0.009247991915425793
1041,Central African Republic,2022-01,1756.0,4919987.0,0.03569115121645647
1042,Central African Republic,2022-02,306.0,4919987.0,0.006219528628835807
1043,Central African Republic,2022-03,95.0,4919987.0,0.0019308994109130777
1044,Chad,2020-03,7.0,16914985.0,4.138342422414208e-05
1045,Chad,2020-04,66.0,16914985.0,0.0003901865712561968
1046,Chad,2020-05,705.0,16914985.0,0.004167902011145738
1047,Chad,2020-06,88.0,16914985.0,0.0005202487616749291
1048,Chad,2020-07,70.0,16914985.0,0.0004138342422414208
1049,Chad,2020-08,77.0,16914985.0,0.0004552176664655629
1050,Chad,2020-09,187.0,16914985.0,0.0011055286185592244
1051,Chad,2020-10,283.0,16914985.0,0.0016730727222046013
1052,Chad,2020-11,205.0,16914985.0,0.0012119431379927323
1053,Chad,2020-12,425.0,16914985.0,0.002512565042180055
1054,Chad,2021-01,1263.0,16914985.0,0.0074667521135844935
1055,Chad,2021-02,597.0,16914985.0,0.003529414894544689
1056,Chad,2021-03,560.0,16914985.0,0.0033106739379313663
1057,Chad,2021-04,284.0,16914985.0,0.0016789846399509075
1058,Chad,2021-05,114.0,16914985.0,0.0006739586230788854
1059,Chad,2021-06,20.0,16914985.0,0.00011823835492612023
1060,Chad,2021-07,22.0,16914985.0,0.00013006219041873228
1061,Chad,2021-08,19.0,16914985.0,0.00011232643717981424
1062,Chad,2021-09,46.0,16914985.0,0.00027194821633007657
1063,Chad,2021-10,31.0,16914985.0,0.00018326945013548638
1064,Chad,2021-11,38.0,16914985.0,0.00022465287435962847
1065,Chad,2021-12,596.0,16914985.0,0.003523502976798383
1066,Chad,2022-01,1452.0,16914985.0,0.008584104567636329
1067,Chad,2022-02,100.0,16914985.0,0.0005911917746306012
1068,Chad,2022-03,2.0,16914985.0,1.1823835492612025e-05
1069,Chile,2020-02,2.0,19212362.0,1.0409964167862338e-05
1070,Chile,2020-03,2842.0,19212362.0,0.01479255908253238
1071,Chile,2020-04,14858.0,19212362.0,0.07733562380304931
1072,Chile,2020-05,105848.0,19212362.0,0.5509369436199464
1073,Chile,2020-06,155843.0,19212362.0,0.8111600229060852
1074,Chile,2020-07,76274.0,19212362.0,0.397004803469766
1075,Chile,2020-08,56059.0,19212362.0,0.2917860906430974
1076,Chile,2020-09,51265.0,19212362.0,0.2668334065327314
1077,Chile,2020-10,47265.0,19212362.0,0.2460134781970067
1078,Chile,2020-11,41487.0,19212362.0,0.21593909171605238
1079,Chile,2020-12,57230.0,19212362.0,0.2978811246633808
1080,Chile,2021-01,118136.0,19212362.0,0.6148957634672926
1081,Chile,2021-02,97516.0,19212362.0,0.5075690328966318
1082,Chile,2021-03,170913.0,19212362.0,0.8895991029109278
1083,Chile,2021-04,202707.0,19212362.0,1.0550863032874356
1084,Chile,2021-05,186101.0,19212362.0,0.9686523708016745
1085,Chile,2021-06,171556.0,19212362.0,0.8929459063908957
1086,Chile,2021-07,59869.0,19212362.0,0.3116170723828751
1087,Chile,2021-08,22904.0,19212362.0,0.1192149096503595
1088,Chile,2021-09,15589.0,19212362.0,0.08114046570640299
1089,Chile,2021-10,40784.0,19212362.0,0.21227998931104877
1090,Chile,2021-11,67703.0,19212362.0,0.35239290202839196
1091,Chile,2021-12,43743.0,19212362.0,0.2276815312974011
1092,Chile,2022-01,359490.0,19212362.0,1.8711390093524158
1093,Chile,2022-02,895035.0,19212362.0,4.658641139491334
1094,Chile,2022-03,107316.0,19212362.0,0.5585778573191573
1095,China,2020-01,9236.0,1444216102.0,0.0006395164814469019
1096,China,2020-02,69468.0,1444216102.0,0.004810083470458357
1097,China,2020-03,2273.0,1444216102.0,0.00015738641861507232
1098,China,2020-04,1350.0,1444216102.0,9.347631549949302e-05
1099,China,2020-05,143.0,1444216102.0,9.901565271427779e-06
1100,China,2020-06,518.0,1444216102.0,3.58672084657314e-05
1101,China,2020-07,803.0,1444216102.0,5.560109729340215e-05
1102,China,2020-08,721.0,1444216102.0,4.9923276648247757e-05
1103,China,2020-09,354.0,1444216102.0,2.4511567175422618e-05
1104,China,2020-10,585.0,1444216102.0,4.050640338311364e-05
1105,China,2020-11,545.0,1444216102.0,3.773673477572126e-05
1106,China,2020-12,529.0,1444216102.0,3.66288673327643e-05
1107,China,2021-01,2493.0,1444216102.0,0.00017261959595573045
1108,China,2021-02,348.0,1444216102.0,2.4096116884313756e-05
1109,China,2021-03,305.0,1444216102.0,2.111872313136694e-05
1110,China,2021-04,454.0,1444216102.0,3.1435738693903585e-05
1111,China,2021-05,451.0,1444216102.0,3.122801354834915e-05
1112,China,2021-06,670.0,1444216102.0,4.639194917382246e-05
1113,China,2021-07,1220.0,1444216102.0,8.447489252546776e-05
1114,China,2021-08,1891.0,1444216102.0,0.00013093608341447504
1115,China,2021-09,1264.0,1444216102.0,8.75215279935994e-05
1116,China,2021-10,1081.0,1444216102.0,7.485029411477923e-05
1117,China,2021-11,1581.0,1444216102.0,0.00010947115170718406
1118,China,2021-12,3490.0,1444216102.0,0.00024165358599498567
1119,China,2022-01,3825.0,1444216102.0,0.0002648495605818969
1120,China,2022-02,3387.0,1444216102.0,0.00023452168933095027
1121,China,2022-03,1342.0,1444216102.0,9.292238177801455e-05
1122,Colombia,2020-03,906.0,51265841.0,0.001767258631336995
1123,Colombia,2020-04,5601.0,51265841.0,0.010925403525517118
1124,Colombia,2020-05,22876.0,51265841.0,0.04462230513296368
1125,Colombia,2020-06,68463.0,51265841.0,0.1335450636613959
1126,Colombia,2020-07,197662.0,51265841.0,0.3855627765864604
1127,Colombia,2020-08,319586.0,51265841.0,0.6233897538128751
1128,Colombia,2020-09,214585.0,51265841.0,0.4185730611539173
1129,Colombia,2020-10,244505.0,51265841.0,0.4769355095530375
1130,Colombia,2020-11,242622.0,51265841.0,0.47326249851241103
1131,Colombia,2020-12,325969.0,51265841.0,0.6358405395124601
1132,Colombia,2021-01,452109.0,51265841.0,0.8818913162860237
1133,Colombia,2021-02,156806.0,51265841.0,0.30586838514947995
1134,Colombia,2021-03,154687.0,51265841.0,0.3017350285934059
1135,Colombia,2021-04,453347.0,51265841.0,0.8843061796255327
1136,Colombia,2021-05,546732.0,51265841.0,1.0664645099648322
1137,Colombia,2021-06,834526.0,51265841.0,1.62784026112046
1138,Colombia,2021-07,544338.0,51265841.0,1.061794733846266
1139,Colombia,2021-08,123766.0,51265841.0,0.24142001298681515
1140,Colombia,2021-09,48191.0,51265841.0,0.09400216413108292
1141,Colombia,2021-10,45110.0,51265841.0,0.0879923144145826
1142,Colombia,2021-11,67257.0,51265841.0,0.131192620052795
1143,Colombia,2021-12,87796.0,51265841.0,0.17125633421287287
1144,Colombia,2022-01,729821.0,51265841.0,1.4236009509724028
1145,Colombia,2022-02,177322.0,51265841.0,0.34588723512796754
1146,Colombia,2022-03,6033.0,51265841.0,0.011768069892777143
1147,Comoros,2020-04,1.0,888456.0,0.00011255481419451273
1148,Comoros,2020-05,105.0,888456.0,0.011818255490423837
1149,Comoros,2020-06,197.0,888456.0,0.022173298396319006
1150,Comoros,2020-07,75.0,888456.0,0.008441611064588454
1151,Comoros,2020-08,45.0,888456.0,0.005064966638753073
1152,Comoros,2020-09,56.0,888456.0,0.006303069594892714
1153,Comoros,2020-10,66.0,888456.0,0.007428617736837839
1154,Comoros,2020-11,66.0,888456.0,0.007428617736837839
1155,Comoros,2020-12,212.0,888456.0,0.023861620609236696
1156,Comoros,2021-01,1903.0,888456.0,0.21419181141215773
1157,Comoros,2021-02,845.0,888456.0,0.09510881799436326
1158,Comoros,2021-03,125.0,888456.0,0.01406935177431409
1159,Comoros,2021-04,138.0,888456.0,0.015532564358842756
1160,Comoros,2021-05,47.0,888456.0,0.005290076267142099
1161,Comoros,2021-06,55.0,888456.0,0.0061905147806982
1162,Comoros,2021-07,92.0,888456.0,0.010355042905895171
1163,Comoros,2021-08,40.0,888456.0,0.00450219256778051
1164,Comoros,2021-09,73.0,888456.0,0.00821650143619943
1165,Comoros,2021-10,118.0,888456.0,0.0132814680749525
1166,Comoros,2021-11,242.0,888456.0,0.027238265035072082
1167,Comoros,2021-12,2014.0,888456.0,0.22668539578774863
1168,Comoros,2022-01,1317.0,888456.0,0.14823469029417327
1169,Comoros,2022-02,201.0,888456.0,0.02262351765309706
1170,Comoros,2022-03,14.0,888456.0,0.0015757673987231784
1171,Congo,2020-03,19.0,5657017.0,0.0003358660580302304
1172,Congo,2020-04,201.0,5657017.0,0.0035531093507408587
1173,Congo,2020-05,391.0,5657017.0,0.0069117699310431635
1174,Congo,2020-06,476.0,5657017.0,0.008414328611704719
1175,Congo,2020-07,2113.0,5657017.0,0.03735184108515142
1176,Congo,2020-08,779.0,5657017.0,0.013770508379239448
1177,Congo,2020-09,1110.0,5657017.0,0.019621648653345043
1178,Congo,2020-10,201.0,5657017.0,0.0035531093507408587
1179,Congo,2020-11,484.0,5657017.0,0.008555745899296396
1180,Congo,2020-12,1333.0,5657017.0,0.023563655544963008
1181,Congo,2021-01,780.0,5657017.0,0.013788185540188406
1182,Congo,2021-02,933.0,5657017.0,0.01649279116537921
1183,Congo,2021-03,861.0,5657017.0,0.015220035577054127
1184,Congo,2021-04,997.0,5657017.0,0.017624129466112616
1185,Congo,2021-05,980.0,5657017.0,0.017323617729980305
1186,Congo,2021-06,938.0,5657017.0,0.01658117697012401
1187,Congo,2021-07,590.0,5657017.0,0.010429524959886102
1188,Congo,2021-08,402.0,5657017.0,0.007106218701481717
1189,Congo,2021-09,656.0,5657017.0,0.011596217582517429
1190,Congo,2021-10,3079.0,5657017.0,0.054427978561846294
1191,Congo,2021-11,1647.0,5657017.0,0.029114284082936287
1192,Congo,2021-12,1119.0,5657017.0,0.019780743101885677
1193,Congo,2022-01,3616.0,5657017.0,0.06392061399143753
1194,Congo,2022-02,315.0,5657017.0,0.005568305698922241
1195,Congo,2022-03,0.0,5657017.0,0.0
1196,Cook Islands,2021-05,1.0,17572.0,0.0056908718415661285
1197,Cook Islands,2021-06,0.0,17572.0,0.0
1198,Cook Islands,2021-07,0.0,17572.0,0.0
1199,Cook Islands,2021-08,0.0,17572.0,0.0
1200,Cook Islands,2021-09,0.0,17572.0,0.0
1201,Cook Islands,2021-10,0.0,17572.0,0.0
1202,Cook Islands,2021-11,0.0,17572.0,0.0
1203,Cook Islands,2021-12,1.0,17572.0,0.0056908718415661285
1204,Cook Islands,2022-01,0.0,17572.0,0.0
1205,Cook Islands,2022-02,0.0,17572.0,0.0
1206,Cook Islands,2022-03,0.0,17572.0,0.0
1207,Costa Rica,2020-03,347.0,5139053.0,0.00675221679947648
1208,Costa Rica,2020-04,372.0,5139053.0,0.007238687750447407
1209,Costa Rica,2020-05,337.0,5139053.0,0.006557628419088108
1210,Costa Rica,2020-06,2403.0,5139053.0,0.046759587807325594
1211,Costa Rica,2020-07,14361.0,5139053.0,0.27944837307573983
1212,Costa Rica,2020-08,23467.0,5139053.0,0.4566405522573906
1213,Costa Rica,2020-09,34473.0,5139053.0,0.6708045237128318
1214,Costa Rica,2020-10,34211.0,5139053.0,0.6657063081466565
1215,Costa Rica,2020-11,29667.0,5139053.0,0.5772853480981807
1216,Costa Rica,2020-12,29683.0,5139053.0,0.5775966895068021
1217,Costa Rica,2021-01,23955.0,5139053.0,0.46613646522034313
1218,Costa Rica,2021-02,11065.0,5139053.0,0.2153120428997327
1219,Costa Rica,2021-03,12423.0,5139053.0,0.2417371449564735
1220,Costa Rica,2021-04,34227.0,5139053.0,0.666017649555278
1221,Costa Rica,2021-05,67995.0,5139053.0,1.3231036924507298
1222,Costa Rica,2021-06,48952.0,5139053.0,0.9525490396771545
1223,Costa Rica,2021-07,38876.0,5139053.0,0.7564817875978317
1224,Costa Rica,2021-08,56912.0,5139053.0,1.107441390466298
1225,Costa Rica,2021-09,68459.0,5139053.0,1.3321325933007502
1226,Costa Rica,2021-10,27513.0,5139053.0,0.5353710109625256
1227,Costa Rica,2021-11,7141.0,5139053.0,0.13895556243533586
1228,Costa Rica,2021-12,3717.0,5139053.0,0.07232850099035756
1229,Costa Rica,2022-01,124309.0,5139053.0,2.4189086977698033
1230,Costa Rica,2022-02,112063.0,5139053.0,2.180615767146204
1231,Costa Rica,2022-03,7655.0,5139053.0,0.1489574051872981
1232,Cote d'Ivoire,2020-03,179.0,27053629.0,0.0006616487569930082
1233,Cote d'Ivoire,2020-04,1096.0,27053629.0,0.004051212500918084
1234,Cote d'Ivoire,2020-05,1558.0,27053629.0,0.005758931639078809
1235,Cote d'Ivoire,2020-06,6666.0,27053629.0,0.02463994756489046
1236,Cote d'Ivoire,2020-07,6548.0,27053629.0,0.024203776875923004
1237,Cote d'Ivoire,2020-08,2020.0,27053629.0,0.007466650777239535
1238,Cote d'Ivoire,2020-09,1657.0,27053629.0,0.006124871454398964
1239,Cote d'Ivoire,2020-10,992.0,27053629.0,0.0036667908767433754
1240,Cote d'Ivoire,2020-11,615.0,27053629.0,0.002273262489110056
1241,Cote d'Ivoire,2020-12,1193.0,27053629.0,0.004409759592696417
1242,Cote d'Ivoire,2021-01,5909.0,27053629.0,0.021841801704311093
1243,Cote d'Ivoire,2021-02,4355.0,27053629.0,0.016097655512315925
1244,Cote d'Ivoire,2021-03,11135.0,27053629.0,0.041158988319090206
1245,Cote d'Ivoire,2021-04,2147.0,27053629.0,0.007936088722145188
1246,Cote d'Ivoire,2021-05,1256.0,27053629.0,0.00464263038426379
1247,Cote d'Ivoire,2021-06,1013.0,27053629.0,0.0037444144739324993
1248,Cote d'Ivoire,2021-07,1830.0,27053629.0,0.006764342040766509
1249,Cote d'Ivoire,2021-08,5534.0,27053629.0,0.020455666040219596
1250,Cote d'Ivoire,2021-09,4584.0,27053629.0,0.016944122357854467
1251,Cote d'Ivoire,2021-10,1044.0,27053629.0,0.00385900168883073
1252,Cote d'Ivoire,2021-11,427.0,27053629.0,0.001578346476178852
1253,Cote d'Ivoire,2021-12,9280.0,27053629.0,0.03430223723405093
1254,Cote d'Ivoire,2022-01,9714.0,27053629.0,0.03590645824262616
1255,Cote d'Ivoire,2022-02,765.0,27053629.0,0.0028277167547466554
1256,Cote d'Ivoire,2022-03,4047.0,27053629.0,0.014959176086875442
1257,Croatia,2020-02,6.0,4081657.0,0.00014699912315023042
1258,Croatia,2020-03,861.0,4081657.0,0.02109437417205806
1259,Croatia,2020-04,1209.0,4081657.0,0.029620323314771428
1260,Croatia,2020-05,170.0,4081657.0,0.004164975155923195
1261,Croatia,2020-06,531.0,4081657.0,0.013009422398795392
1262,Croatia,2020-07,2362.0,4081657.0,0.057868654813474044
1263,Croatia,2020-08,5130.0,4081657.0,0.12568425029344701
1264,Croatia,2020-09,6324.0,4081657.0,0.15493707580034285
1265,Croatia,2020-10,32723.0,4081657.0,0.8017087178074983
1266,Croatia,2020-11,79126.0,4081657.0,1.938575436397522
1267,Croatia,2020-12,82395.0,4081657.0,2.0186654586605393
1268,Croatia,2021-01,21589.0,4081657.0,0.5289273449483873
1269,Croatia,2021-02,10547.0,4081657.0,0.25839995864424664
1270,Croatia,2021-03,28659.0,4081657.0,0.7021413117270755
1271,Croatia,2021-04,60551.0,4081657.0,1.483490650978267
1272,Croatia,2021-05,23998.0,4081657.0,0.5879474928932049
1273,Croatia,2021-06,3691.0,4081657.0,0.09042896059125007
1274,Croatia,2021-07,3743.0,4081657.0,0.0917029529918854
1275,Croatia,2021-08,10383.0,4081657.0,0.2543819826114737
1276,Croatia,2021-09,30792.0,4081657.0,0.7543995000069825
1277,Croatia,2021-10,65558.0,4081657.0,1.6061614192471343
1278,Croatia,2021-11,137857.0,4081657.0,3.377476353353552
1279,Croatia,2021-12,107040.0,4081657.0,2.6224643570001103
1280,Croatia,2022-01,221922.0,4081657.0,5.437056567957573
1281,Croatia,2022-02,117627.0,4081657.0,2.881844309798692
1282,Croatia,2022-03,8159.0,4081657.0,0.199894307630455
1283,Cuba,2020-03,186.0,11317498.0,0.0016434727887736317
1284,Cuba,2020-04,1315.0,11317498.0,0.011619175899125407
1285,Cuba,2020-05,544.0,11317498.0,0.00480671611340245
1286,Cuba,2020-06,296.0,11317498.0,0.0026154190617042744
1287,Cuba,2020-07,267.0,11317498.0,0.002359178680658923
1288,Cuba,2020-08,1424.0,11317498.0,0.012582286296847588
1289,Cuba,2020-09,1565.0,11317498.0,0.013828144701240504
1290,Cuba,2020-10,1290.0,11317498.0,0.011398279018913899
1291,Cuba,2020-11,1397.0,11317498.0,0.012343717666219159
1292,Cuba,2020-12,3579.0,11317498.0,0.03162359737107972
1293,Cuba,2021-01,14823.0,11317498.0,0.1309741782150083
1294,Cuba,2021-02,23093.0,11317498.0,0.20404686618897572
1295,Cuba,2021-03,25484.0,11317498.0,0.22517344381240448
1296,Cuba,2021-04,31444.0,11317498.0,0.2778352600548284
1297,Cuba,2021-05,35559.0,11317498.0,0.3141948865376429
1298,Cuba,2021-06,48727.0,11317498.0,0.43054569128264925
1299,Cuba,2021-07,193603.0,11317498.0,1.710651947983556
1300,Cuba,2021-08,268259.0,11317498.0,2.3703030475463747
1301,Cuba,2021-09,224573.0,11317498.0,1.984299003189574
1302,Cuba,2021-10,74573.0,11317498.0,0.6589177219205163
1303,Cuba,2021-11,10485.0,11317498.0,0.09264415156070714
1304,Cuba,2021-12,3518.0,11317498.0,0.03108460898336364
1305,Cuba,2022-01,78786.0,11317498.0,0.6961432641737599
1306,Cuba,2022-02,25072.0,11317498.0,0.22153306322651878
1307,Cuba,2022-03,2612.0,11317498.0,0.023079306044498527
1308,Curacao,2020-03,11.0,164796.0,0.006674919294157626
1309,Curacao,2020-04,5.0,164796.0,0.0030340542246171023
1310,Curacao,2020-05,3.0,164796.0,0.0018204325347702614
1311,Curacao,2020-06,4.0,164796.0,0.002427243379693682
1312,Curacao,2020-07,6.0,164796.0,0.0036408650695405227
1313,Curacao,2020-08,39.0,164796.0,0.0236656229520134
1314,Curacao,2020-09,324.0,164796.0,0.19660671375518823
1315,Curacao,2020-10,578.0,164796.0,0.350736668365737
1316,Curacao,2020-11,1409.0,164796.0,0.8549964804970994
1317,Curacao,2020-12,1881.0,164796.0,1.141411199300954
1318,Curacao,2021-01,325.0,164796.0,0.19721352460011166
1319,Curacao,2021-02,145.0,164796.0,0.08798757251389597
1320,Curacao,2021-03,3674.0,164796.0,2.229423044248647
1321,Curacao,2021-04,3791.0,164796.0,2.300419913104687
1322,Curacao,2021-05,77.0,164796.0,0.04672443505910338
1323,Curacao,2021-06,70.0,164796.0,0.042476759144639435
1324,Curacao,2021-07,1283.0,164796.0,0.7785383140367484
1325,Curacao,2021-08,1674.0,164796.0,1.0158013544018059
1326,Curacao,2021-09,1201.0,164796.0,0.728779824753028
1327,Curacao,2021-10,584.0,164796.0,0.35437753343527756
1328,Curacao,2021-11,317.0,164796.0,0.19235903784072428
1329,Curacao,2021-12,3924.0,164796.0,2.381125755479502
1330,Curacao,2022-01,15803.0,164796.0,9.589431782324814
1331,Curacao,2022-02,1816.0,164796.0,1.1019684943809316
1332,Curacao,2022-03,189.0,164796.0,0.11468724969052647
1333,Cyprus,2020-03,230.0,896005.0,0.025669499612167343
1334,Cyprus,2020-04,613.0,896005.0,0.06841479679242861
1335,Cyprus,2020-05,100.0,896005.0,0.011160652005290149
1336,Cyprus,2020-06,53.0,896005.0,0.005915145562803779
1337,Cyprus,2020-07,88.0,896005.0,0.009821373764655332
1338,Cyprus,2020-08,403.0,896005.0,0.0449774275813193
1339,Cyprus,2020-09,256.0,896005.0,0.02857126913354278
1340,Cyprus,2020-10,2474.0,896005.0,0.27611453061087826
1341,Cyprus,2020-11,6166.0,896005.0,0.6881658026461906
1342,Cyprus,2020-12,11963.0,896005.0,1.3351487993928606
1343,Cyprus,2021-01,8881.0,896005.0,0.9911775045898182
1344,Cyprus,2021-02,3708.0,896005.0,0.41383697635615874
1345,Cyprus,2021-03,11170.0,896005.0,1.2466448289909096
1346,Cyprus,2021-04,20097.0,896005.0,2.242956233503161
1347,Cyprus,2021-05,7281.0,896005.0,0.8126070725051757
1348,Cyprus,2021-06,3069.0,896005.0,0.3425204100423547
1349,Cyprus,2021-07,26374.0,896005.0,2.943510359875224
1350,Cyprus,2021-08,12384.0,896005.0,1.382135144335132
1351,Cyprus,2021-09,4833.0,896005.0,0.539394311415673
1352,Cyprus,2021-10,3874.0,896005.0,0.43236365868494037
1353,Cyprus,2021-11,10456.0,896005.0,1.166957773673138
1354,Cyprus,2021-12,32354.0,896005.0,3.610917349791575
1355,Cyprus,2022-01,89919.0,896005.0,10.035546676636848
1356,Cyprus,2022-02,65770.0,896005.0,7.340360823879331
1357,Cyprus,2022-03,8992.0,896005.0,1.00356582831569
1358,Czechia,2020-03,3308.0,10724553.0,0.03084510841617362
1359,Czechia,2020-04,4374.0,10724553.0,0.04078491663009172
1360,Czechia,2020-05,1586.0,10724553.0,0.014788495147536685
1361,Czechia,2020-06,2686.0,10724553.0,0.02504533289172985
1362,Czechia,2020-07,4620.0,10724553.0,0.04307871852561128
1363,Czechia,2020-08,8044.0,10724553.0,0.0750054571038998
1364,Czechia,2020-09,46145.0,10724553.0,0.43027434336890313
1365,Czechia,2020-10,264339.0,10724553.0,2.4648020295111603
1366,Czechia,2020-11,188196.0,10724553.0,1.7548143964601601
1367,Czechia,2020-12,195363.0,10724553.0,1.8216423565625532
1368,Czechia,2021-01,266113.0,10724553.0,2.481343511473159
1369,Czechia,2021-02,250706.0,10724553.0,2.3376825122688096
1370,Czechia,2021-03,299066.0,10724553.0,2.788610397095338
1371,Czechia,2021-04,98426.0,10724553.0,0.9177631925545056
1372,Czechia,2021-05,30514.0,10724553.0,0.28452467902391826
1373,Czechia,2021-06,6015.0,10724553.0,0.056086253664838055
1374,Czechia,2021-07,6289.0,10724553.0,0.05864113870293708
1375,Czechia,2021-08,5613.0,10724553.0,0.05233784568923292
1376,Czechia,2021-09,12300.0,10724553.0,0.11469009477597808
1377,Czechia,2021-10,72509.0,10724553.0,0.6761027709033653
1378,Czechia,2021-11,387140.0,10724553.0,3.609847422079037
1379,Czechia,2021-12,325687.0,10724553.0,3.036835194902762
1380,Czechia,2022-01,537725.0,10724553.0,5.013961887269335
1381,Czechia,2022-02,560874.0,10724553.0,5.229812375396905
1382,Czechia,2022-03,50609.0,10724553.0,0.47189845581442885
1383,Democratic Republic of Congo,2020-03,98.0,92377986.0,0.00010608588067724273
1384,Democratic Republic of Congo,2020-04,474.0,92377986.0,0.000513109259602174
1385,Democratic Republic of Congo,2020-05,2498.0,92377986.0,0.0027041074482831873
1386,Democratic Republic of Congo,2020-06,3969.0,92377986.0,0.004296478167428331
1387,Democratic Republic of Congo,2020-07,2031.0,92377986.0,0.0021985757515865308
1388,Democratic Republic of Congo,2020-08,1027.0,92377986.0,0.0011117367291380437
1389,Democratic Republic of Congo,2020-09,562.0,92377986.0,0.0006083700504143921
1390,Democratic Republic of Congo,2020-10,647.0,92377986.0,0.0007003833142671025
1391,Democratic Republic of Congo,2020-11,1466.0,92377986.0,0.001586958174212631
1392,Democratic Republic of Congo,2020-12,4886.0,92377986.0,0.005289138908051102
1393,Democratic Republic of Congo,2021-01,5113.0,92377986.0,0.005534868447987165
1394,Democratic Republic of Congo,2021-02,3142.0,92377986.0,0.003401243235590782
1395,Democratic Republic of Congo,2021-03,2229.0,92377986.0,0.0024129125309140208
1396,Democratic Republic of Congo,2021-04,1711.0,92377986.0,0.0018521728759057382
1397,Democratic Republic of Congo,2021-05,1798.0,92377986.0,0.0019463511577314534
1398,Democratic Republic of Congo,2021-06,9185.0,92377986.0,0.009942845041025251
1399,Democratic Republic of Congo,2021-07,9081.0,92377986.0,0.009830264106428992
1400,Democratic Republic of Congo,2021-08,4946.0,92377986.0,0.00535408944724125
1401,Democratic Republic of Congo,2021-09,2074.0,92377986.0,0.002245123638006137
1402,Democratic Republic of Congo,2021-10,533.0,92377986.0,0.0005769772898058202
1403,Democratic Republic of Congo,2021-11,764.0,92377986.0,0.0008270368656878923
1404,Democratic Republic of Congo,2021-12,16559.0,92377986.0,0.017925266307494515
1405,Democratic Republic of Congo,2022-01,10586.0,92377986.0,0.01145944013111522
1406,Democratic Republic of Congo,2022-02,639.0,92377986.0,0.0006917232423750828
